ID,ECLO
ACCIDENT_39744,4.923050906159217
ACCIDENT_39745,4.688092437842836
ACCIDENT_39746,3.6093213089490703
ACCIDENT_39747,4.699307295186211
ACCIDENT_39748,4.805929239503908
ACCIDENT_39749,3.475733736859483
ACCIDENT_39750,4.6187300842380825
ACCIDENT_39751,4.009425986881442
ACCIDENT_39752,4.758261317529597
ACCIDENT_39753,4.725360485434933
ACCIDENT_39754,4.672675759230628
ACCIDENT_39755,3.8011556844354386
ACCIDENT_39756,4.633049734639302
ACCIDENT_39757,4.654030787037788
ACCIDENT_39758,4.695165837597096
ACCIDENT_39759,3.709417307458134
ACCIDENT_39760,4.472547123993801
ACCIDENT_39761,4.657225514879586
ACCIDENT_39762,4.876917442244232
ACCIDENT_39763,4.779258089892883
ACCIDENT_39764,4.397225859201738
ACCIDENT_39765,4.8434290100807456
ACCIDENT_39766,3.7398044060467313
ACCIDENT_39767,3.5581181508960533
ACCIDENT_39768,3.7426825302383606
ACCIDENT_39769,4.551668039930151
ACCIDENT_39770,4.603412721129994
ACCIDENT_39771,4.531670096517126
ACCIDENT_39772,4.471627197126564
ACCIDENT_39773,4.566891216495739
ACCIDENT_39774,4.831108135223092
ACCIDENT_39775,3.551965955266989
ACCIDENT_39776,3.348998582347704
ACCIDENT_39777,4.737319418274866
ACCIDENT_39778,4.643084133897022
ACCIDENT_39779,4.83365266656161
ACCIDENT_39780,4.933418719098888
ACCIDENT_39781,4.375330328248504
ACCIDENT_39782,4.573923050565316
ACCIDENT_39783,4.6599078414782715
ACCIDENT_39784,4.636473664340643
ACCIDENT_39785,4.63233192667509
ACCIDENT_39786,3.6522543914340053
ACCIDENT_39787,4.914632457213039
ACCIDENT_39788,3.8509585934117743
ACCIDENT_39789,4.691516035678652
ACCIDENT_39790,4.6233570965871165
ACCIDENT_39791,4.639897507004352
ACCIDENT_39792,4.041601362355529
ACCIDENT_39793,4.794654072767709
ACCIDENT_39794,3.875999602438306
ACCIDENT_39795,5.2941055388185
ACCIDENT_39796,4.063308356670046
ACCIDENT_39797,5.190942547811625
ACCIDENT_39798,5.1617311860671276
ACCIDENT_39799,5.0889391788442735
ACCIDENT_39800,4.940855249631383
ACCIDENT_39801,4.7078746118124535
ACCIDENT_39802,5.062433975912146
ACCIDENT_39803,5.039825721194007
ACCIDENT_39804,5.131640740789488
ACCIDENT_39805,3.824023833808729
ACCIDENT_39806,5.138513458689662
ACCIDENT_39807,5.351186054601534
ACCIDENT_39808,5.006423913961379
ACCIDENT_39809,5.153320955495467
ACCIDENT_39810,3.4618598670612
ACCIDENT_39811,4.245419687695887
ACCIDENT_39812,5.031444564589167
ACCIDENT_39813,4.717068812545967
ACCIDENT_39814,3.9005855009752946
ACCIDENT_39815,5.104138933286772
ACCIDENT_39816,5.232364219023333
ACCIDENT_39817,5.148383756036825
ACCIDENT_39818,5.411840118585677
ACCIDENT_39819,5.258430426784667
ACCIDENT_39820,5.363413375231254
ACCIDENT_39821,5.398216805034419
ACCIDENT_39822,6.047805324690703
ACCIDENT_39823,5.1791258332594605
ACCIDENT_39824,5.028962729776164
ACCIDENT_39825,5.072609832847059
ACCIDENT_39826,4.866740915685074
ACCIDENT_39827,4.976447864817205
ACCIDENT_39828,4.867399791708548
ACCIDENT_39829,5.241118220662705
ACCIDENT_39830,5.343104893767315
ACCIDENT_39831,5.394999748168718
ACCIDENT_39832,5.216050375630189
ACCIDENT_39833,5.297546323335441
ACCIDENT_39834,5.38842105545027
ACCIDENT_39835,4.166627753418383
ACCIDENT_39836,5.248947331461783
ACCIDENT_39837,5.345860171778107
ACCIDENT_39838,5.110537565985404
ACCIDENT_39839,5.442720458726122
ACCIDENT_39840,5.497724427486838
ACCIDENT_39841,5.566894760908824
ACCIDENT_39842,4.684320103049102
ACCIDENT_39843,4.698248467493121
ACCIDENT_39844,4.6476120503529845
ACCIDENT_39845,4.883961897387135
ACCIDENT_39846,4.7719146685588125
ACCIDENT_39847,4.857268576252872
ACCIDENT_39848,5.026059325557541
ACCIDENT_39849,4.777812030319024
ACCIDENT_39850,3.7460643563870195
ACCIDENT_39851,4.838192834615196
ACCIDENT_39852,4.588192005363817
ACCIDENT_39853,3.74935571292394
ACCIDENT_39854,4.573523640582324
ACCIDENT_39855,5.080257975254854
ACCIDENT_39856,4.721568881510198
ACCIDENT_39857,4.7744614237022605
ACCIDENT_39858,4.76690328836957
ACCIDENT_39859,4.89892319067474
ACCIDENT_39860,4.926165714016301
ACCIDENT_39861,3.7449208137308845
ACCIDENT_39862,4.728366686730214
ACCIDENT_39863,3.8712458835040726
ACCIDENT_39864,3.656360789784089
ACCIDENT_39865,4.46311682722206
ACCIDENT_39866,4.874057028305764
ACCIDENT_39867,4.819665803650503
ACCIDENT_39868,5.078531996936806
ACCIDENT_39869,5.1088002771710235
ACCIDENT_39870,5.0043319645713185
ACCIDENT_39871,5.2364060658958795
ACCIDENT_39872,4.7581691192314395
ACCIDENT_39873,4.764124142027701
ACCIDENT_39874,4.691006198498449
ACCIDENT_39875,5.4699914419806674
ACCIDENT_39876,4.2219450453772565
ACCIDENT_39877,4.42560301645387
ACCIDENT_39878,4.630845161009513
ACCIDENT_39879,4.90461820601539
ACCIDENT_39880,3.7081988083027975
ACCIDENT_39881,4.273205685520766
ACCIDENT_39882,4.8239381964654235
ACCIDENT_39883,4.9547222556659145
ACCIDENT_39884,5.123637626399585
ACCIDENT_39885,4.600159705386863
ACCIDENT_39886,4.699764385571118
ACCIDENT_39887,4.021631559518681
ACCIDENT_39888,4.764993266860629
ACCIDENT_39889,3.709335851206478
ACCIDENT_39890,5.135334207654653
ACCIDENT_39891,5.0676229255140885
ACCIDENT_39892,4.710862600409295
ACCIDENT_39893,4.9911759434036425
ACCIDENT_39894,3.582884071432586
ACCIDENT_39895,4.7221310624198125
ACCIDENT_39896,4.849843517649743
ACCIDENT_39897,4.7474620659053475
ACCIDENT_39898,3.715881192656354
ACCIDENT_39899,4.884554758497518
ACCIDENT_39900,4.783892906412056
ACCIDENT_39901,5.051607446300999
ACCIDENT_39902,3.772814743290744
ACCIDENT_39903,4.860396927045241
ACCIDENT_39904,3.9710262442081024
ACCIDENT_39905,5.6579887667636815
ACCIDENT_39906,4.773027892528363
ACCIDENT_39907,4.815124731489321
ACCIDENT_39908,4.704827668493296
ACCIDENT_39909,4.654227300506345
ACCIDENT_39910,4.752447816191852
ACCIDENT_39911,4.808634820988679
ACCIDENT_39912,4.634817590932861
ACCIDENT_39913,4.670268963102659
ACCIDENT_39914,4.479847450186625
ACCIDENT_39915,4.362195536874964
ACCIDENT_39916,4.478276495809547
ACCIDENT_39917,4.168952316365181
ACCIDENT_39918,5.089044466288905
ACCIDENT_39919,4.729170171140093
ACCIDENT_39920,4.499068328722738
ACCIDENT_39921,4.836120207251992
ACCIDENT_39922,4.683959510104524
ACCIDENT_39923,3.8095028559253628
ACCIDENT_39924,4.858988904130769
ACCIDENT_39925,4.837085909463727
ACCIDENT_39926,4.940611679718067
ACCIDENT_39927,3.943783246708345
ACCIDENT_39928,5.260980238929423
ACCIDENT_39929,4.6531230532501535
ACCIDENT_39930,4.7141941957197115
ACCIDENT_39931,4.66711914317806
ACCIDENT_39932,4.736655461422519
ACCIDENT_39933,4.600704865900392
ACCIDENT_39934,4.5178034833388585
ACCIDENT_39935,4.610534456941179
ACCIDENT_39936,4.561707492515846
ACCIDENT_39937,4.529132943140666
ACCIDENT_39938,4.536375451372199
ACCIDENT_39939,3.771869370998664
ACCIDENT_39940,4.63720979360971
ACCIDENT_39941,4.458898445402403
ACCIDENT_39942,3.642764829548089
ACCIDENT_39943,4.454775169977148
ACCIDENT_39944,4.54657851955565
ACCIDENT_39945,3.7808638036716546
ACCIDENT_39946,4.942955873387016
ACCIDENT_39947,4.658524201194585
ACCIDENT_39948,4.686326547249024
ACCIDENT_39949,4.670954865834696
ACCIDENT_39950,4.632319247760538
ACCIDENT_39951,4.704936381190251
ACCIDENT_39952,4.75278354898846
ACCIDENT_39953,4.49255112687015
ACCIDENT_39954,4.821088351681167
ACCIDENT_39955,4.753413840262269
ACCIDENT_39956,4.732473662008222
ACCIDENT_39957,4.7276794119879675
ACCIDENT_39958,4.5918129444555955
ACCIDENT_39959,4.590984379902667
ACCIDENT_39960,4.598341575119463
ACCIDENT_39961,4.655730465566509
ACCIDENT_39962,4.8033029666937965
ACCIDENT_39963,4.511873742836995
ACCIDENT_39964,5.0132172814130795
ACCIDENT_39965,4.792108887542412
ACCIDENT_39966,3.8701830009834857
ACCIDENT_39967,4.558318624091723
ACCIDENT_39968,4.730142868294356
ACCIDENT_39969,3.9802613152129966
ACCIDENT_39970,4.638946720523765
ACCIDENT_39971,4.578939650379346
ACCIDENT_39972,4.685304421140066
ACCIDENT_39973,3.5659515413347083
ACCIDENT_39974,4.669821804700638
ACCIDENT_39975,4.685482344238293
ACCIDENT_39976,4.212440201370582
ACCIDENT_39977,4.807787818197007
ACCIDENT_39978,4.465810016946561
ACCIDENT_39979,4.413467120859675
ACCIDENT_39980,4.428440087422711
ACCIDENT_39981,3.862555162005741
ACCIDENT_39982,4.653993550763992
ACCIDENT_39983,3.4306341747758484
ACCIDENT_39984,4.495395192798041
ACCIDENT_39985,4.512927574741881
ACCIDENT_39986,4.671127237977981
ACCIDENT_39987,4.623182138653254
ACCIDENT_39988,4.740590852229094
ACCIDENT_39989,4.416664641149201
ACCIDENT_39990,4.399615528876625
ACCIDENT_39991,4.617790803745938
ACCIDENT_39992,4.428075166094785
ACCIDENT_39993,4.4039283771485325
ACCIDENT_39994,4.541453290405844
ACCIDENT_39995,4.645055513699176
ACCIDENT_39996,4.632736076756523
ACCIDENT_39997,4.655552617056907
ACCIDENT_39998,3.385110733354054
ACCIDENT_39999,4.654478322094254
ACCIDENT_40000,4.829457883713474
ACCIDENT_40001,4.649693568460133
ACCIDENT_40002,4.667740042379111
ACCIDENT_40003,4.5975289642284105
ACCIDENT_40004,3.890365454097948
ACCIDENT_40005,5.838253935214299
ACCIDENT_40006,5.400324066108212
ACCIDENT_40007,5.994875344396743
ACCIDENT_40008,5.496322644193583
ACCIDENT_40009,5.025897187315691
ACCIDENT_40010,4.905668073348862
ACCIDENT_40011,4.717705518619945
ACCIDENT_40012,3.9233554376876607
ACCIDENT_40013,4.945588890970466
ACCIDENT_40014,4.915482476088056
ACCIDENT_40015,4.929981887598971
ACCIDENT_40016,4.636803300442577
ACCIDENT_40017,5.017667417155838
ACCIDENT_40018,3.527950626077076
ACCIDENT_40019,5.002768374062379
ACCIDENT_40020,5.137945882742136
ACCIDENT_40021,4.948320505809262
ACCIDENT_40022,3.619256995487011
ACCIDENT_40023,5.068850790479022
ACCIDENT_40024,4.932146367041413
ACCIDENT_40025,4.820261423911003
ACCIDENT_40026,4.658000033077883
ACCIDENT_40027,5.011613918173506
ACCIDENT_40028,4.344121468837766
ACCIDENT_40029,5.017480277613242
ACCIDENT_40030,5.018823860934366
ACCIDENT_40031,4.975912273223021
ACCIDENT_40032,4.816278124721524
ACCIDENT_40033,4.939411286825084
ACCIDENT_40034,4.8247551652446425
ACCIDENT_40035,4.806581899528157
ACCIDENT_40036,5.0311112936816915
ACCIDENT_40037,3.858787715971043
ACCIDENT_40038,4.966564028372203
ACCIDENT_40039,5.696551598718251
ACCIDENT_40040,4.890903290269693
ACCIDENT_40041,4.811783364938506
ACCIDENT_40042,5.0192684341413285
ACCIDENT_40043,5.181585860949997
ACCIDENT_40044,4.760322226007764
ACCIDENT_40045,4.784254200789572
ACCIDENT_40046,5.153214987507292
ACCIDENT_40047,5.105749796736104
ACCIDENT_40048,4.971970789975764
ACCIDENT_40049,4.971249854760131
ACCIDENT_40050,3.9404295883142852
ACCIDENT_40051,4.950991388397905
ACCIDENT_40052,5.164870918491227
ACCIDENT_40053,5.21043956750564
ACCIDENT_40054,5.5149435358444965
ACCIDENT_40055,4.53533318844228
ACCIDENT_40056,4.629218916967207
ACCIDENT_40057,3.53150922768695
ACCIDENT_40058,4.695505230103965
ACCIDENT_40059,4.69928618501942
ACCIDENT_40060,4.759462029884734
ACCIDENT_40061,4.597312291793393
ACCIDENT_40062,4.801880544029535
ACCIDENT_40063,4.619287014104453
ACCIDENT_40064,4.713133341008839
ACCIDENT_40065,4.7281872842329395
ACCIDENT_40066,4.643181458311535
ACCIDENT_40067,4.81505646207223
ACCIDENT_40068,4.732550556773663
ACCIDENT_40069,4.754521738880819
ACCIDENT_40070,3.7706416771368976
ACCIDENT_40071,4.536917955011285
ACCIDENT_40072,4.748750668816912
ACCIDENT_40073,4.656583294560852
ACCIDENT_40074,3.6740412061931202
ACCIDENT_40075,4.895341687142377
ACCIDENT_40076,4.637563787097318
ACCIDENT_40077,4.772285585536628
ACCIDENT_40078,4.859909191229607
ACCIDENT_40079,4.755904468109103
ACCIDENT_40080,4.5362265457428546
ACCIDENT_40081,4.193007139630503
ACCIDENT_40082,4.656273751084481
ACCIDENT_40083,4.772773388288808
ACCIDENT_40084,4.772983009071169
ACCIDENT_40085,4.9910800261869
ACCIDENT_40086,5.816522007436791
ACCIDENT_40087,4.663492420475434
ACCIDENT_40088,4.627957276189519
ACCIDENT_40089,4.854546258267315
ACCIDENT_40090,4.599989810420195
ACCIDENT_40091,3.3019542233845165
ACCIDENT_40092,4.489341984443172
ACCIDENT_40093,4.940467510886995
ACCIDENT_40094,4.726154772399825
ACCIDENT_40095,4.357986926971936
ACCIDENT_40096,4.729010500737606
ACCIDENT_40097,3.879024917871468
ACCIDENT_40098,4.561070981750151
ACCIDENT_40099,3.6936007533216753
ACCIDENT_40100,4.164770012803625
ACCIDENT_40101,4.843257011101305
ACCIDENT_40102,4.586149199757972
ACCIDENT_40103,4.141887343215596
ACCIDENT_40104,3.5965473499030525
ACCIDENT_40105,4.177500959428671
ACCIDENT_40106,4.911555425777665
ACCIDENT_40107,4.079945717622017
ACCIDENT_40108,4.035902651947169
ACCIDENT_40109,4.344279153718086
ACCIDENT_40110,4.477473145943114
ACCIDENT_40111,3.44616535269932
ACCIDENT_40112,4.807647105287474
ACCIDENT_40113,4.861688991140535
ACCIDENT_40114,4.778928111893897
ACCIDENT_40115,4.940858924702642
ACCIDENT_40116,4.647225371097735
ACCIDENT_40117,4.960435192009267
ACCIDENT_40118,4.702205260342168
ACCIDENT_40119,4.63619408424771
ACCIDENT_40120,3.6557537752391998
ACCIDENT_40121,4.7344998636721725
ACCIDENT_40122,4.669910737824866
ACCIDENT_40123,5.077413971051926
ACCIDENT_40124,4.500825662614657
ACCIDENT_40125,4.653591888017234
ACCIDENT_40126,3.743129777328237
ACCIDENT_40127,4.520499303041272
ACCIDENT_40128,4.4241225575921055
ACCIDENT_40129,3.913081386976992
ACCIDENT_40130,4.6103449723804815
ACCIDENT_40131,4.544039742667161
ACCIDENT_40132,3.8533541664546593
ACCIDENT_40133,4.693770190713047
ACCIDENT_40134,3.742311657407174
ACCIDENT_40135,4.44376323504695
ACCIDENT_40136,4.549143080327611
ACCIDENT_40137,4.856757197728566
ACCIDENT_40138,4.621932748534242
ACCIDENT_40139,3.7867452254391263
ACCIDENT_40140,4.5699310281809105
ACCIDENT_40141,4.79973403373092
ACCIDENT_40142,4.462058899100666
ACCIDENT_40143,4.685804983995993
ACCIDENT_40144,4.693697632479158
ACCIDENT_40145,4.504398021369896
ACCIDENT_40146,3.4625570946848723
ACCIDENT_40147,3.744881379615607
ACCIDENT_40148,4.68136622224815
ACCIDENT_40149,4.785713818593415
ACCIDENT_40150,5.254975403414028
ACCIDENT_40151,5.285906946563481
ACCIDENT_40152,3.7632080357457296
ACCIDENT_40153,4.492589681673267
ACCIDENT_40154,4.629746245945844
ACCIDENT_40155,4.7156195911232475
ACCIDENT_40156,4.412821936910743
ACCIDENT_40157,4.556695475185878
ACCIDENT_40158,4.391017979167728
ACCIDENT_40159,3.573183024985039
ACCIDENT_40160,4.390174602257034
ACCIDENT_40161,4.209933986298093
ACCIDENT_40162,4.648977213090887
ACCIDENT_40163,4.5374927686429105
ACCIDENT_40164,4.575686577921076
ACCIDENT_40165,4.563357959716157
ACCIDENT_40166,4.541056657066085
ACCIDENT_40167,4.602789997152787
ACCIDENT_40168,3.458333596410877
ACCIDENT_40169,4.569231206555518
ACCIDENT_40170,4.649235272734543
ACCIDENT_40171,4.3679798619986485
ACCIDENT_40172,4.689195456449923
ACCIDENT_40173,4.557798591455092
ACCIDENT_40174,5.132029813673673
ACCIDENT_40175,3.6745720748570943
ACCIDENT_40176,5.20953757269112
ACCIDENT_40177,3.5550585338229874
ACCIDENT_40178,3.72963665132241
ACCIDENT_40179,4.377115191223961
ACCIDENT_40180,4.189719925948966
ACCIDENT_40181,4.523781619844693
ACCIDENT_40182,4.312255599669171
ACCIDENT_40183,4.692117486982545
ACCIDENT_40184,3.741208100503295
ACCIDENT_40185,3.633420635031046
ACCIDENT_40186,4.585983565223824
ACCIDENT_40187,4.41641728101445
ACCIDENT_40188,4.446135926581748
ACCIDENT_40189,4.559370721899922
ACCIDENT_40190,4.5056093368917525
ACCIDENT_40191,3.507041333865364
ACCIDENT_40192,4.452007710749641
ACCIDENT_40193,4.54685198620812
ACCIDENT_40194,4.581975449626688
ACCIDENT_40195,4.412879177778199
ACCIDENT_40196,4.488151767073338
ACCIDENT_40197,3.833176781333376
ACCIDENT_40198,3.4758896933749632
ACCIDENT_40199,4.7849979449471665
ACCIDENT_40200,4.376285729556396
ACCIDENT_40201,4.583736733516492
ACCIDENT_40202,4.5701942098913895
ACCIDENT_40203,4.657811322495446
ACCIDENT_40204,4.621400270329974
ACCIDENT_40205,4.5527021100180995
ACCIDENT_40206,4.546605693737667
ACCIDENT_40207,4.452241107065475
ACCIDENT_40208,3.7243953290377396
ACCIDENT_40209,3.7294247346420595
ACCIDENT_40210,4.604503611250698
ACCIDENT_40211,4.557775918914528
ACCIDENT_40212,4.380364384703872
ACCIDENT_40213,4.633937742716394
ACCIDENT_40214,4.401400511821081
ACCIDENT_40215,4.571291261198526
ACCIDENT_40216,4.396816235736994
ACCIDENT_40217,3.696000206406775
ACCIDENT_40218,4.754817788720373
ACCIDENT_40219,5.2516204871257886
ACCIDENT_40220,4.138739793265893
ACCIDENT_40221,4.812108046963565
ACCIDENT_40222,4.910377869934631
ACCIDENT_40223,5.05531607927984
ACCIDENT_40224,4.948324131857046
ACCIDENT_40225,5.000430229960199
ACCIDENT_40226,4.9971709769739165
ACCIDENT_40227,5.060752536389555
ACCIDENT_40228,4.600517265146445
ACCIDENT_40229,4.614110505303459
ACCIDENT_40230,5.064673090227363
ACCIDENT_40231,5.210126961695321
ACCIDENT_40232,4.957036513927942
ACCIDENT_40233,5.168673455326078
ACCIDENT_40234,5.110407887405935
ACCIDENT_40235,5.055887276455819
ACCIDENT_40236,4.618730831956593
ACCIDENT_40237,5.020986187344343
ACCIDENT_40238,4.90971312103352
ACCIDENT_40239,5.061150175972757
ACCIDENT_40240,4.814312133549677
ACCIDENT_40241,5.066728568165567
ACCIDENT_40242,4.891670380246115
ACCIDENT_40243,4.900159334067033
ACCIDENT_40244,5.039873546552354
ACCIDENT_40245,5.093038745701472
ACCIDENT_40246,4.889744954979464
ACCIDENT_40247,5.372133211934726
ACCIDENT_40248,4.020284638401672
ACCIDENT_40249,5.26130364735943
ACCIDENT_40250,5.369453377832975
ACCIDENT_40251,5.057238843194072
ACCIDENT_40252,4.945591533350859
ACCIDENT_40253,5.264930299473632
ACCIDENT_40254,3.688949624814409
ACCIDENT_40255,3.9405345133646303
ACCIDENT_40256,5.148049790830489
ACCIDENT_40257,4.937955871051948
ACCIDENT_40258,4.782832172937227
ACCIDENT_40259,4.88690830730722
ACCIDENT_40260,5.1264488426467185
ACCIDENT_40261,5.066362884699245
ACCIDENT_40262,5.055913185374421
ACCIDENT_40263,5.211936075439825
ACCIDENT_40264,5.176959647502278
ACCIDENT_40265,5.201035132003744
ACCIDENT_40266,5.2227761544488756
ACCIDENT_40267,5.057944813266752
ACCIDENT_40268,4.797140789569895
ACCIDENT_40269,5.06609643352857
ACCIDENT_40270,5.4905964338163304
ACCIDENT_40271,5.422375819876934
ACCIDENT_40272,3.7996973363979283
ACCIDENT_40273,3.862142838351204
ACCIDENT_40274,3.827164260723997
ACCIDENT_40275,4.601654569977923
ACCIDENT_40276,4.829139631063894
ACCIDENT_40277,3.7722655276811032
ACCIDENT_40278,3.838120174268325
ACCIDENT_40279,4.752884113712801
ACCIDENT_40280,4.959376022927516
ACCIDENT_40281,4.818452301267453
ACCIDENT_40282,4.775539195374866
ACCIDENT_40283,4.760724218911069
ACCIDENT_40284,4.721679532634726
ACCIDENT_40285,4.874342049593457
ACCIDENT_40286,4.717757623637902
ACCIDENT_40287,4.8012304969505015
ACCIDENT_40288,5.867324889894469
ACCIDENT_40289,4.844983261409049
ACCIDENT_40290,4.733847700528641
ACCIDENT_40291,4.847024962869665
ACCIDENT_40292,4.824978647212186
ACCIDENT_40293,4.778389655118359
ACCIDENT_40294,3.797349745632519
ACCIDENT_40295,4.8526623129534245
ACCIDENT_40296,5.597829939339332
ACCIDENT_40297,4.780055012033098
ACCIDENT_40298,4.805261125478036
ACCIDENT_40299,4.4809087445727105
ACCIDENT_40300,3.1781910650011618
ACCIDENT_40301,4.582805422919781
ACCIDENT_40302,3.691090815290133
ACCIDENT_40303,3.5553162511767966
ACCIDENT_40304,4.845653386999222
ACCIDENT_40305,4.945217046413422
ACCIDENT_40306,3.5498028126013295
ACCIDENT_40307,4.527765708054934
ACCIDENT_40308,4.568360014558517
ACCIDENT_40309,4.937198619555693
ACCIDENT_40310,3.7212552019389498
ACCIDENT_40311,4.651319743881962
ACCIDENT_40312,4.596403037092924
ACCIDENT_40313,4.891715043864466
ACCIDENT_40314,3.824358423793985
ACCIDENT_40315,4.720049889859192
ACCIDENT_40316,4.586565709933529
ACCIDENT_40317,4.934914400496446
ACCIDENT_40318,3.4902799119637473
ACCIDENT_40319,4.7191330249479035
ACCIDENT_40320,5.030578160733949
ACCIDENT_40321,4.455556687013148
ACCIDENT_40322,5.1241488944195765
ACCIDENT_40323,5.314461933961692
ACCIDENT_40324,5.148832617805573
ACCIDENT_40325,3.8053573016346176
ACCIDENT_40326,4.66317582757837
ACCIDENT_40327,4.554174205337323
ACCIDENT_40328,4.594064309106889
ACCIDENT_40329,4.701390629354167
ACCIDENT_40330,4.695132808689237
ACCIDENT_40331,4.671491068593424
ACCIDENT_40332,4.796384256886221
ACCIDENT_40333,4.62312170536948
ACCIDENT_40334,4.73655969747851
ACCIDENT_40335,4.631693978468534
ACCIDENT_40336,4.039204920920592
ACCIDENT_40337,4.650106185490211
